date	ouv	haut	bas	clot	vol	devise	
12/10/2016 00:00	13.397	13.592	13.363	13.434	29434719	USD	
13/10/2016 00:00	13.367	13.393	13.137	13.349	37419299	USD	
14/10/2016 00:00	13.101	13.429	13.087	13.101	63959155	USD	
17/10/2016 00:00	13.178	13.225	12.8	12.931	67648111	USD	
18/10/2016 00:00	13.066	13.298	12.884	13.273	85036045	USD	
19/10/2016 00:00	13.571	13.777	13.204	13.571	104355189	USD	
20/10/2016 00:00	13.48	13.531	13.137	13.273	75864624	USD	
21/10/2016 00:00	13.24	13.438	13.161	13.339	43897009	USD	
24/10/2016 00:00	13.4	13.596	13.35	13.517	41122161	USD	
25/10/2016 00:00	13.527	13.645	13.415	13.489	36428074	USD	
26/10/2016 00:00	13.433	13.546	13.34	13.483	71857814	USD	
27/10/2016 00:00	14.075	14.247	13.443	13.601	196008220	USD	
28/10/2016 00:00	13.6	13.688	13.322	13.331	63876864	USD	
31/10/2016 00:00	13.465	13.489	13.054	13.182	70278148	USD	
01/11/2016 00:00	13.233	13.233	12.54	12.719	105236687	USD	
02/11/2016 00:00	12.65	12.846	12.5	12.535	63609921	USD	
03/11/2016 00:00	12.6	12.765	12.469	12.495	39648276	USD	
04/11/2016 00:00	12.533	12.897	12.399	12.704	77146731	USD	
07/11/2016 00:00	12.931	12.951	12.67	12.881	57780323	USD	
08/11/2016 00:00	12.919	13.166	12.751	12.996	48763193	USD	
09/11/2016 00:00	12.464	12.8	12.263	12.671	122382819	USD	
10/11/2016 00:00	12.737	12.774	12.028	12.357	101124291	USD	
11/11/2016 00:00	12.283	12.591	12.2	12.571	59766793	USD	
14/11/2016 00:00	12.533	12.55	11.879	12.097	98134326	USD	
15/11/2016 00:00	12.185	12.429	12.138	12.261	58485375	USD	
16/11/2016 00:00	12.177	12.315	12.081	12.262	51456245	USD	
17/11/2016 00:00	12.223	12.632	12.141	12.577	72662062	USD	
18/11/2016 00:00	12.709	12.864	12.333	12.335	77906774	USD	
21/11/2016 00:00	12.336	12.593	12.294	12.301	65170147	USD	
22/11/2016 00:00	12.389	12.765	12.247	12.745	84004995	USD	
23/11/2016 00:00	12.876	13.043	12.6	12.876	73280593	USD	
25/11/2016 00:00	12.959	13.149	12.916	13.11	22375664	USD	
28/11/2016 00:00	13.04	13.29	12.97	13.075	67251028	USD	
29/11/2016 00:00	12.638	13.115	12.634	12.638	66505820	USD	
30/11/2016 00:00	12.733	12.781	12.5	12.627	53025260	USD	
01/12/2016 00:00	12.567	12.569	12.067	12.125	76687727	USD	
02/12/2016 00:00	12.192	12.323	12	12.098	60407839	USD	
05/12/2016 00:00	12.188	12.593	12.184	12.453	60998290	USD	
06/12/2016 00:00	12.368	12.433	12.179	12.39	50579801	USD	
07/12/2016 00:00	12.41	12.893	12.333	12.877	54530165	USD	
08/12/2016 00:00	12.803	12.833	12.636	12.819	47809258	USD	
09/12/2016 00:00	12.725	12.922	12.721	12.812	40794543	USD	
12/12/2016 00:00	12.853	12.961	12.736	12.829	36545570	USD	
13/12/2016 00:00	12.879	13.419	12.867	13.21	102244502	USD	
14/12/2016 00:00	13.25	13.533	13.119	13.246	62172337	USD	
15/12/2016 00:00	13.227	13.383	13.159	13.172	48272943	USD	
16/12/2016 00:00	13.249	13.506	13.179	13.497	56701542	USD	
19/12/2016 00:00	13.499	13.63	13.323	13.515	52222542	USD	
20/12/2016 00:00	13.567	13.933	13.501	13.919	70221987	USD	
21/12/2016 00:00	13.897	14.148	13.829	13.847	78073141	USD	
22/12/2016 00:00	13.865	13.998	13.767	13.897	46603501	USD	
23/12/2016 00:00	13.867	14.23	13.847	14.223	69944529	USD	
27/12/2016 00:00	14.333	14.817	14.295	14.635	88522050	USD	
28/12/2016 00:00	14.769	14.92	14.483	14.649	56502595	USD	
29/12/2016 00:00	14.571	14.613	14.275	14.312	60538910	USD	
30/12/2016 00:00	14.42	14.5	14.113	14.246	69491705	USD	
03/01/2017 00:00	14.333	14.688	14.064	14.466	87803468	USD	
04/01/2017 00:00	15.133	15.2	14.287	15.133	167651937	USD	
05/01/2017 00:00	15.1	15.165	14.797	15.117	88494945	USD	
06/01/2017 00:00	15.129	15.354	15.03	15.267	82778313	USD	
09/01/2017 00:00	15.265	15.461	15.2	15.419	59355234	USD	
10/01/2017 00:00	15.467	15.467	15.128	15.325	54733612	USD	
11/01/2017 00:00	15.271	15.331	15.112	15.315	54737092	USD	
12/01/2017 00:00	15.271	15.38	15.039	15.306	56801938	USD	
13/01/2017 00:00	15.333	15.857	15.306	15.85	91072136	USD	
17/01/2017 00:00	15.8	15.997	15.627	15.705	69178907	USD	
18/01/2017 00:00	15.828	15.981	15.705	15.891	56365854	USD	
19/01/2017 00:00	16.421	16.577	16.05	16.251	115682147	USD	
20/01/2017 00:00	16.364	16.4	16.201	16.315	62960340	USD	
23/01/2017 00:00	16.39	16.726	16.374	16.595	93894549	USD	
24/01/2017 00:00	16.667	16.987	16.667	16.974	74218957	USD	
25/01/2017 00:00	17.154	17.23	16.787	16.965	77140836	USD	
26/01/2017 00:00	16.834	17.043	16.717	16.834	47115501	USD	
27/01/2017 00:00	16.759	16.867	16.568	16.863	47284163	USD	
30/01/2017 00:00	16.709	17.019	16.473	16.709	56767033	USD	
31/01/2017 00:00	16.599	17.059	16.513	16.795	61630651	USD	
01/02/2017 00:00	16.87	16.88	16.603	16.616	59132421	USD	
02/02/2017 00:00	16.556	16.828	16.517	16.77	37409234	USD	
03/02/2017 00:00	16.794	16.812	16.646	16.755	30354874	USD	
06/02/2017 00:00	16.733	17.188	16.709	17.184	53342243	USD	
07/02/2017 00:00	17.212	17.333	17.095	17.165	63602226	USD	
08/02/2017 00:00	17.157	17.557	17.08	17.472	58669442	USD	
09/02/2017 00:00	17.75	18.078	17.743	17.946	117137041	USD	
10/02/2017 00:00	17.986	18.063	17.744	17.948	54227777	USD	
13/02/2017 00:00	18.049	18.719	18.049	18.706	105295533	USD	
14/02/2017 00:00	18.6	19.159	18.583	18.732	110042810	USD	
15/02/2017 00:00	18.666	18.816	18.429	18.65	74055081	USD	
16/02/2017 00:00	18.492	18.666	17.9	17.93	105852774	USD	
17/02/2017 00:00	17.666	18.192	17.61	18.148	93686977	USD	
21/02/2017 00:00	18.363	18.76	18.267	18.492	84518705	USD	
22/02/2017 00:00	18.687	18.892	18.173	18.234	121931539	USD	
23/02/2017 00:00	17.605	17.644	17.037	17.066	223028260	USD	
24/02/2017 00:00	16.815	17.216	16.68	17.133	122396739	USD	
27/02/2017 00:00	16.545	16.557	16.134	16.415	171514295	USD	
28/02/2017 00:00	16.279	16.733	16.26	16.666	91044805	USD	
01/03/2017 00:00	16.933	16.99	16.607	16.668	72011205	USD	
02/03/2017 00:00	16.647	16.881	16.551	16.699	50135076	USD	
03/03/2017 00:00	16.716	16.793	16.6	16.771	43791108	USD	
06/03/2017 00:00	16.747	16.78	16.501	16.747	50274488	USD	
07/03/2017 00:00	16.795	16.926	16.555	16.573	51739192	USD	
08/03/2017 00:00	16.45	16.671	16.356	16.458	55878919	USD	
09/03/2017 00:00	16.509	16.577	16.2	16.327	57923604	USD	
10/03/2017 00:00	16.414	16.433	16.2	16.246	45857019	USD	
13/03/2017 00:00	16.321	16.457	16.185	16.411	45168347	USD	
14/03/2017 00:00	16.407	17.208	16.403	17.2	113681397	USD	
15/03/2017 00:00	17.126	17.4	16.953	17.049	77391069	USD	
16/03/2017 00:00	17.493	17.714	17.27	17.47	106841583	USD	
17/03/2017 00:00	17.6	17.688	17.413	17.433	97174602	USD	
20/03/2017 00:00	17.373	17.634	17.255	17.461	53962440	USD	
21/03/2017 00:00	17.52	17.653	16.683	16.712	103508775	USD	
22/03/2017 00:00	16.764	17.005	16.701	17.001	60844448	USD	
23/03/2017 00:00	17.017	17.178	16.887	16.985	49516920	USD	
24/03/2017 00:00	17.047	17.592	17.001	17.544	84500120	USD	
27/03/2017 00:00	17.373	18.037	17.32	18.014	93276228	USD	
28/03/2017 00:00	18.467	18.712	18.333	18.496	119495665	USD	
29/03/2017 00:00	18.556	18.64	18.369	18.492	55045405	USD	
30/03/2017 00:00	18.54	18.8	18.48	18.528	62064201	USD	
31/03/2017 00:00	18.582	18.645	18.421	18.553	49338793	USD	
03/04/2017 00:00	19.133	19.933	18.973	19.901	207641961	USD	
04/04/2017 00:00	19.8	20.32	19.635	20.246	151493430	USD	
05/04/2017 00:00	19.666	20.325	19.614	19.666	117605016	USD	
06/04/2017 00:00	19.792	20.128	19.606	19.913	82690352	USD	
07/04/2017 00:00	19.833	20.177	19.812	20.169	67865134	USD	
10/04/2017 00:00	20.613	20.915	20.58	20.826	114445549	USD	
11/04/2017 00:00	20.853	20.898	20.366	20.58	85736492	USD	
12/04/2017 00:00	20.422	20.563	19.754	19.789	90528380	USD	
13/04/2017 00:00	19.78	20.492	19.686	20.266	138696487	USD	
17/04/2017 00:00	20.096	20.266	19.912	20.096	61615261	USD	
18/04/2017 00:00	19.98	20.056	19.861	20.016	45506840	USD	
19/04/2017 00:00	20.164	20.441	20.14	20.368	58322773	USD	
20/04/2017 00:00	20.446	20.61	20.015	20.167	92051946	USD	
21/04/2017 00:00	20.133	20.426	20.028	20.373	67313623	USD	
24/04/2017 00:00	20.622	20.703	20.401	20.535	76129496	USD	
25/04/2017 00:00	20.533	20.932	20.39	20.919	100679897	USD	
26/04/2017 00:00	20.824	20.966	20.6	20.678	68166112	USD	
27/04/2017 00:00	20.779	20.872	20.5	20.575	51756878	USD	
28/04/2017 00:00	20.655	20.986	20.533	20.938	66952240	USD	
01/05/2017 00:00	21	21.816	20.987	21.522	132140371	USD	
02/05/2017 00:00	21.604	21.844	21.104	21.259	79640371	USD	
03/05/2017 00:00	21.178	21.435	20.696	20.734	101035640	USD	
04/05/2017 00:00	20.516	20.516	19.384	19.697	211002145	USD	
05/05/2017 00:00	20.556	20.567	19.786	20.556	121305118	USD	
08/05/2017 00:00	20.706	20.919	20.392	20.479	104917199	USD	
09/05/2017 00:00	20.625	21.466	20.606	21.417	144167702	USD	
10/05/2017 00:00	21.437	21.693	21.208	21.681	85855249	USD	
11/05/2017 00:00	21.597	21.733	21.306	21.54	71007800	USD	
12/05/2017 00:00	21.698	21.8	21.435	21.654	61713797	USD	
15/05/2017 00:00	21.216	21.346	20.835	21.058	113995845	USD	
16/05/2017 00:00	21.172	21.337	21.01	21.134	62054751	USD	
17/05/2017 00:00	20.972	20.974	20.366	20.407	100390964	USD	
18/05/2017 00:00	20.466	20.929	20.354	20.87	83931359	USD	
19/05/2017 00:00	21.036	21.1	20.68	20.722	69681157	USD	
22/05/2017 00:00	20.853	20.958	20.454	20.69	64803918	USD	
23/05/2017 00:00	20.257	20.715	20.232	20.257	64620196	USD	
24/05/2017 00:00	20.45	20.733	20.36	20.681	75500525	USD	
25/05/2017 00:00	20.734	21.131	20.52	21.122	73164252	USD	
26/05/2017 00:00	21.152	21.699	21.087	21.676	116455300	USD	
30/05/2017 00:00	21.733	22.418	21.717	22.34	116053611	USD	
31/05/2017 00:00	22.512	22.858	22.346	22.734	148871659	USD	
01/06/2017 00:00	22.938	22.968	22.486	22.691	113997060	USD	
02/06/2017 00:00	22.664	22.858	22.395	22.656	83705667	USD	
05/06/2017 00:00	23.154	23.229	22.281	23.154	101387139	USD	
06/06/2017 00:00	22.98	23.966	22.664	23.523	165298188	USD	
07/06/2017 00:00	23.758	24.033	23.676	23.976	140028890	USD	
08/06/2017 00:00	24.25	24.793	24.014	24.666	135192677	USD	
09/06/2017 00:00	24.974	25.124	23.653	23.821	258545165	USD	
12/06/2017 00:00	23.866	24.3	23.4	23.934	157333153	USD	
13/06/2017 00:00	24.511	25.066	24.44	25.063	176214772	USD	
14/06/2017 00:00	25.404	25.616	25.088	25.377	191286788	USD	
15/06/2017 00:00	24.816	25.03	24.432	25.022	156051226	USD	
16/06/2017 00:00	25.2	25.2	24.673	24.76	94922674	USD	
19/06/2017 00:00	24.996	25.113	24.52	24.653	95974665	USD	
20/06/2017 00:00	25.111	25.258	24.648	24.816	111151022	USD	
21/06/2017 00:00	24.956	25.132	24.534	25.093	73615696	USD	
22/06/2017 00:00	25.192	25.666	24.908	25.507	112505940	USD	
23/06/2017 00:00	25.496	25.799	25.289	25.563	96030375	USD	
26/06/2017 00:00	25.779	25.796	24.873	25.166	43347688	USD	
27/06/2017 00:00	25.093	25.093	24.134	24.158	104350524	USD	
28/06/2017 00:00	24.504	24.782	24.17	24.749	94224177	USD	
29/06/2017 00:00	24.707	24.733	23.607	24.05	122866544	USD	
30/06/2017 00:00	24.258	24.451	23.974	24.107	87132256	USD	
03/07/2017 00:00	24.593	24.754	23.433	23.508	68556116	USD	
05/07/2017 00:00	23.149	23.149	21.756	21.806	253938034	USD	
06/07/2017 00:00	7.002	21.386	20.42	20.588	288464225	USD	
07/07/2017 00:00	20.933	21.133	20.494	20.881	210917394	USD	
10/07/2017 00:00	20.858	21.195	20.208	21.07	205939849	USD	
11/07/2017 00:00	21.066	21.818	20.956	21.814	172015990	USD	
12/07/2017 00:00	22.075	22.206	21.633	21.968	154647856	USD	
13/07/2017 00:00	22.007	22.106	21.332	21.56	128403909	USD	
14/07/2017 00:00	21.544	21.893	21.414	21.852	84086071	USD	
17/07/2017 00:00	21.705	21.806	20.896	21.304	147230882	USD	
18/07/2017 00:00	21.16	21.941	21.05	21.882	95236777	USD	
19/07/2017 00:00	21.882	22.11	21.548	21.684	45366454	USD	
20/07/2017 00:00	21.793	22.014	21.613	21.994	76782393	USD	
21/07/2017 00:00	21.933	22.084	21.72	21.893	32775943	USD	
24/07/2017 00:00	22.834	22.893	22	22.834	128833303	USD	
25/07/2017 00:00	23	23.04	22.276	22.64	104581031	USD	
26/07/2017 00:00	22.748	23.033	22.541	22.923	72110371	USD	
27/07/2017 00:00	23.066	23.166	21.752	22.297	124106786	USD	
28/07/2017 00:00	22.459	22.64	22.167	22.338	72919254	USD	
31/07/2017 00:00	21.564	22.764	21.402	21.564	127743152	USD	
01/08/2017 00:00	21.512	21.63	21.077	21.304	124057106	USD	
02/08/2017 00:00	21.262	21.807	20.748	21.726	160586401	USD	
03/08/2017 00:00	23.139	23.333	22.876	23.139	202402649	USD	
04/08/2017 00:00	23.133	23.818	22.886	23.794	137977845	USD	
07/08/2017 00:00	23.8	23.964	23.516	23.678	94154862	USD	
08/08/2017 00:00	23.835	24.572	23.827	24.348	110951340	USD	
09/08/2017 00:00	24.066	24.666	23.93	24.235	45661942	USD	
10/08/2017 00:00	24.118	24.443	23.644	23.693	105729322	USD	
11/08/2017 00:00	23.798	24.084	23.578	23.858	65170777	USD	
14/08/2017 00:00	24.308	24.51	24.173	24.253	67542795	USD	
15/08/2017 00:00	24.341	24.366	23.958	24.155	45873954	USD	
16/08/2017 00:00	24.198	24.433	24.168	24.194	51068986	USD	
17/08/2017 00:00	24.092	24.216	23.44	23.461	74888174	USD	
18/08/2017 00:00	23.527	23.6	23.053	23.164	80340638	USD	
21/08/2017 00:00	23.003	23.024	22.123	22.524	97053026	USD	
22/08/2017 00:00	22.748	22.814	22.491	22.756	64425239	USD	
23/08/2017 00:00	22.599	23.566	22.556	23.518	73973915	USD	
24/08/2017 00:00	23.528	23.777	23.316	23.528	25411814	USD	
25/08/2017 00:00	23.606	23.712	23.153	23.203	52044610	USD	
28/08/2017 00:00	23.152	23.156	22.648	23.044	56085111	USD	
29/08/2017 00:00	22.632	23.266	22.583	23.157	61000045	USD	
30/08/2017 00:00	23.311	23.564	23.133	23.545	51022875	USD	
31/08/2017 00:00	23.566	23.896	23.521	23.726	60919914	USD	
01/09/2017 00:00	23.741	23.836	23.579	23.693	45495860	USD	
05/09/2017 00:00	23.586	23.699	23.059	23.306	57488510	USD	
06/09/2017 00:00	23.31	23.398	22.77	22.968	60894399	USD	
07/09/2017 00:00	23.065	23.498	22.896	23.374	63396064	USD	
08/09/2017 00:00	23.266	23.318	22.82	22.893	48825563	USD	
11/09/2017 00:00	23.423	24.247	23.341	24.246	114372799	USD	
12/09/2017 00:00	24.3	24.584	24.026	24.183	89146746	USD	
13/09/2017 00:00	24.254	24.538	23.975	24.415	62447214	USD	
14/09/2017 00:00	24.336	25.197	24.176	25.176	107248777	USD	
15/09/2017 00:00	24.948	25.333	24.846	25.32	80420694	USD	
18/09/2017 00:00	25.333	25.974	25.178	25.666	107357904	USD	
19/09/2017 00:00	25.358	25.492	24.904	25.006	96462425	USD	
20/09/2017 00:00	24.927	25.216	24.738	24.927	73528290	USD	
21/09/2017 00:00	24.993	25.121	24.301	24.432	69106546	USD	
22/09/2017 00:00	24.432	24.66	23.392	23.406	121762908	USD	
25/09/2017 00:00	23.546	23.831	22.858	22.999	113739597	USD	
26/09/2017 00:00	23.395	23.416	22.726	23.016	107060001	USD	
27/09/2017 00:00	23.326	23.426	22.7	22.731	90277938	USD	
28/09/2017 00:00	22.672	22.85	22.36	22.64	79487730	USD	
29/09/2017 00:00	22.785	22.978	22.573	22.74	76289908	USD	
02/10/2017 00:00	22.834	22.913	22.368	22.768	75905439	USD	
03/10/2017 00:00	22.393	23.236	22.085	23.209	150749092	USD	
04/10/2017 00:00	23.41	23.908	23.306	23.667	122026655	USD	
05/10/2017 00:00	23.733	23.829	23.423	23.688	62396244	USD	
06/10/2017 00:00	23.533	24.006	23.484	23.792	63009120	USD	
09/10/2017 00:00	23.292	23.45	22.844	22.862	111419959	USD	
10/10/2017 00:00	23.12	23.708	23.035	23.706	104001605	USD	
11/10/2017 00:00	23.592	23.838	23.411	23.64	67320433	USD	
12/10/2017 00:00	23.53	23.985	23.509	23.712	60799103	USD	
13/10/2017 00:00	23.798	23.899	23.578	23.704	53005310	USD	
16/10/2017 00:00	23.566	23.628	23.144	23.373	80488990	USD	
17/10/2017 00:00	23.394	23.748	23.338	23.716	49264648	USD	
18/10/2017 00:00	23.731	24.2	23.608	23.976	73718942	USD	
19/10/2017 00:00	23.704	23.81	23.213	23.454	75502355	USD	
20/10/2017 00:00	23.502	23.636	22.956	23.006	73656902	USD	
23/10/2017 00:00	23.325	23.33	22.417	22.468	85914214	USD	
24/10/2017 00:00	22.632	22.853	22.41	22.489	67102871	USD	
25/10/2017 00:00	22.439	22.465	21.57	21.722	128576261	USD	
26/10/2017 00:00	21.828	22.015	21.546	21.744	74890334	USD	
27/10/2017 00:00	21.333	21.639	21.11	21.391	104313923	USD	
30/10/2017 00:00	21.278	21.585	21.158	21.338	63698962	USD	
31/10/2017 00:00	21.362	22.13	21.345	22.102	84628431	USD	
01/11/2017 00:00	22.156	22.174	21.35	21.405	119723937	USD	
02/11/2017 00:00	20	20.566	19.508	19.95	296191297	USD	
03/11/2017 00:00	19.966	20.416	19.675	20.406	133197477	USD	
06/11/2017 00:00	20.466	20.5	19.934	20.185	97100201	USD	
07/11/2017 00:00	20.068	20.433	20.002	20.403	78261393	USD	
08/11/2017 00:00	20.366	20.459	20.086	20.292	70666592	USD	
09/11/2017 00:00	20.199	20.297	19.753	20.199	81487445	USD	
10/11/2017 00:00	20.199	20.554	20.123	20.199	69249842	USD	
13/11/2017 00:00	20.008	21.119	19.94	21.026	113132436	USD	
14/11/2017 00:00	21	21.09	20.46	20.58	84694192	USD	
15/11/2017 00:00	20.442	20.832	20.1	20.753	89132961	USD	
16/11/2017 00:00	20.932	21.209	20.753	20.833	86646986	USD	
17/11/2017 00:00	21.003	21.778	20.876	21.003	205459260	USD	
20/11/2017 00:00	20.919	21.033	20.316	20.582	123452120	USD	
21/11/2017 00:00	20.712	21.215	20.58	21.187	108595161	USD	
22/11/2017 00:00	21.118	21.153	20.789	20.84	73628656	USD	
24/11/2017 00:00	20.885	21.094	20.733	21.036	34270798	USD	
27/11/2017 00:00	20.883	21.156	20.634	21.12	67922689	USD	
28/11/2017 00:00	21.119	21.333	20.928	21.17	52348348	USD	
29/11/2017 00:00	21.153	21.2	20.083	20.502	131218072	USD	
30/11/2017 00:00	20.594	20.713	20.308	20.59	64863844	USD	
01/12/2017 00:00	20.362	20.688	20.336	20.435	63964750	USD	
04/12/2017 00:00	20.417	20.551	20.045	20.346	87441259	USD	
05/12/2017 00:00	20.133	20.533	20.066	20.246	69469895	USD	
06/12/2017 00:00	20	20.892	20	20.884	107608586	USD	
07/12/2017 00:00	20.8	21.242	20.737	20.749	71579426	USD	
08/12/2017 00:00	20.955	21.132	20.752	21.008	51756038	USD	
11/12/2017 00:00	20.916	21.934	20.916	21.927	118256488	USD	
12/12/2017 00:00	22.03	22.762	22.002	22.735	130270513	USD	
13/12/2017 00:00	22.728	22.948	22.433	22.602	93012735	USD	
14/12/2017 00:00	22.734	23.162	22.46	22.526	62386914	USD	
15/12/2017 00:00	22.862	22.911	22.386	22.896	102915804	USD	
18/12/2017 00:00	22.993	23.115	22.505	22.591	81829808	USD	
19/12/2017 00:00	22.684	22.766	22.021	22.073	102097936	USD	
20/12/2017 00:00	21.932	22.206	21.671	21.932	89252108	USD	
21/12/2017 00:00	21.972	22.249	21.814	22.11	65349083	USD	
22/12/2017 00:00	21.999	22.061	21.654	21.68	62910974	USD	
26/12/2017 00:00	21.588	21.596	21.105	21.152	47973615	USD	
27/12/2017 00:00	21.08	21.166	20.716	20.776	69803093	USD	
28/12/2017 00:00	20.783	21.054	20.636	21.024	64439054	USD	
29/12/2017 00:00	21.033	21.094	20.666	20.756	56312813	USD	
02/01/2018 00:00	20.82	21.474	20.733	21.368	64975085	USD	
03/01/2018 00:00	21.4	21.681	21.036	21.15	62860589	USD	
04/01/2018 00:00	20.858	21.236	20.379	20.974	148832598	USD	
05/01/2018 00:00	21.105	21.148	20.8	21.105	68732277	USD	
08/01/2018 00:00	21.066	22.468	21.033	22.427	147047415	USD	
09/01/2018 00:00	22.333	22.586	21.827	22.246	106844553	USD	
10/01/2018 00:00	22.123	22.466	22	22.32	64363889	USD	
11/01/2018 00:00	22.349	22.987	22.217	22.53	99453650	USD	
12/01/2018 00:00	22.575	22.694	22.244	22.414	72161867	USD	
16/01/2018 00:00	22.5	23	22.32	22.67	96195092	USD	
17/01/2018 00:00	22.698	23.266	22.65	23.144	106096691	USD	
18/01/2018 00:00	23.044	23.485	22.916	22.971	84691222	USD	
19/01/2018 00:00	23.005	23.372	22.84	23.334	72393289	USD	
22/01/2018 00:00	23.293	23.855	23.28	23.437	92486800	USD	
23/01/2018 00:00	24	24.032	23.4	23.519	81514235	USD	
24/01/2018 00:00	23.638	23.645	22.902	23.059	78897684	USD	
25/01/2018 00:00	23.218	23.268	22.426	22.509	99819668	USD	
26/01/2018 00:00	22.856	22.916	22.38	22.856	67814223	USD	
29/01/2018 00:00	22.656	23.388	22.563	23.302	70967885	USD	
30/01/2018 00:00	23.009	23.218	22.811	23.054	70596901	USD	
31/01/2018 00:00	23.167	23.746	23.012	23.62	92806813	USD	
01/02/2018 00:00	23.366	23.977	23.242	23.283	62715912	USD	
02/02/2018 00:00	23.229	23.454	22.701	22.916	55321198	USD	
05/02/2018 00:00	22.533	22.964	22.2	22.208	66385414	USD	
06/02/2018 00:00	21.68	22.414	21.566	22.264	75935334	USD	
07/02/2018 00:00	22.6	23.066	22.377	23	93523175	USD	
08/02/2018 00:00	22.887	23.241	20.973	21.015	153844628	USD	
09/02/2018 00:00	21.328	21.399	19.657	20.694	193321693	USD	
12/02/2018 00:00	21.075	21.205	20.418	21.048	93073816	USD	
13/02/2018 00:00	21.577	21.612	20.834	21.577	67763673	USD	
14/02/2018 00:00	21.389	21.744	21.236	21.487	59011865	USD	
15/02/2018 00:00	21.624	22.274	21.494	22.271	88466745	USD	
16/02/2018 00:00	22.166	22.873	22.109	22.366	84079636	USD	
20/02/2018 00:00	22.298	22.722	22.1	22.318	59964450	USD	
21/02/2018 00:00	22.404	22.646	22.212	22.22	47942969	USD	
22/02/2018 00:00	22.368	23.162	22.316	23.078	104282918	USD	
23/02/2018 00:00	23.188	23.666	23.14	23.47	87070156	USD	
26/02/2018 00:00	23.566	23.932	23.49	23.828	64903714	USD	
27/02/2018 00:00	23.75	23.999	23.334	23.399	71639696	USD	
28/02/2018 00:00	23.504	23.682	22.814	22.87	90837938	USD	
01/03/2018 00:00	23	23.244	22.006	22.062	102673012	USD	
02/03/2018 00:00	21.798	22.343	21.531	22.341	75494705	USD	
05/03/2018 00:00	22.2	22.516	21.953	22.223	57211232	USD	
06/03/2018 00:00	22.25	22.424	21.802	21.88	63498620	USD	
07/03/2018 00:00	22.153	22.166	21.449	22.153	74791903	USD	
08/03/2018 00:00	22.196	22.218	21.751	21.94	52514505	USD	
09/03/2018 00:00	21.632	21.899	21.493	21.811	82359479	USD	
12/03/2018 00:00	21.926	23.147	21.766	23.034	123771983	USD	
13/03/2018 00:00	23.008	22.994	22.42	22.789	89165197	USD	
14/03/2018 00:00	22.49	22.65	21.595	21.775	119194477	USD	
15/03/2018 00:00	21.958	22.19	21.406	21.706	98299463	USD	
16/03/2018 00:00	21.753	21.822	21.273	21.423	91610536	USD	
19/03/2018 00:00	21.1	21.383	20.645	20.904	111936714	USD	
20/03/2018 00:00	20.991	21.083	20.584	20.703	71076576	USD	
21/03/2018 00:00	20.683	21.495	20.68	21.102	63029070	USD	
22/03/2018 00:00	20.926	21.254	20.545	20.606	73837713	USD	
23/03/2018 00:00	20.749	20.773	20.032	20.102	99385984	USD	
26/03/2018 00:00	20.494	20.506	19.424	20.278	125270483	USD	
27/03/2018 00:00	20.266	20.284	18.479	18.612	205609681	USD	
28/03/2018 00:00	17.638	17.912	16.807	17.185	314143206	USD	
29/03/2018 00:00	17.092	18.064	16.549	17.742	224901134	USD	
02/04/2018 00:00	17.067	17.355	16.306	16.832	241032565	USD	
03/04/2018 00:00	17.933	18.223	16.967	17.835	282236807	USD	
04/04/2018 00:00	16.84	19.224	16.8	19.129	297695347	USD	
05/04/2018 00:00	19.289	20.41	19.213	20.381	284815693	USD	
06/04/2018 00:00	20.059	20.612	19.7	19.953	202510110	USD	
09/04/2018 00:00	20.024	20.633	19.28	19.31	153274908	USD	
10/04/2018 00:00	20.313	20.473	19.578	20.313	164820718	USD	
11/04/2018 00:00	20.007	20.598	19.977	20.062	111479780	USD	
12/04/2018 00:00	20.134	20.263	19.578	19.605	113532520	USD	
13/04/2018 00:00	20.233	20.256	19.732	20.022	109583356	USD	
16/04/2018 00:00	19.933	19.977	19.267	19.414	93991015	USD	
17/04/2018 00:00	19.211	19.478	18.834	19.179	102360289	USD	
18/04/2018 00:00	19.405	20.015	19.21	19.556	97457925	USD	
19/04/2018 00:00	19.405	20.067	19.236	20.005	91157487	USD	
20/04/2018 00:00	19.678	19.998	19.317	19.349	84038325	USD	
23/04/2018 00:00	19.419	19.441	18.824	18.891	72819053	USD	
24/04/2018 00:00	19	19.133	18.565	18.897	85069661	USD	
25/04/2018 00:00	18.9	19.002	18.486	18.712	59844028	USD	
26/04/2018 00:00	18.583	19.052	18.433	19.032	65091696	USD	
27/04/2018 00:00	19.024	19.631	18.926	19.605	64894459	USD	
30/04/2018 00:00	19.574	19.915	19.5	19.593	63272688	USD	
01/05/2018 00:00	19.562	20.054	19.548	19.994	68674047	USD	
02/05/2018 00:00	19.912	20.456	19.852	20.076	116470195	USD	
03/05/2018 00:00	18.586	19.099	18.349	18.963	259822758	USD	
04/05/2018 00:00	18.866	19.788	18.634	19.606	128167402	USD	
07/05/2018 00:00	19.833	20.397	19.678	20.184	128801593	USD	
08/05/2018 00:00	20.04	20.516	19.933	20.131	88693472	USD	
09/05/2018 00:00	20.027	20.467	20.004	20.456	85338493	USD	
10/05/2018 00:00	20.502	20.866	20.274	20.334	84376744	USD	
11/05/2018 00:00	20.494	20.592	19.94	20.07	69854049	USD	
14/05/2018 00:00	19.464	20.329	19.441	19.464	108467930	USD	
15/05/2018 00:00	19	19.13	18.7	18.945	142293853	USD	
